EmpID,Age,AgeGroup,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
RM937,45.0,36-45,No,Travel_Frequently,364.0,Research & Development,25.0,3.0,Medical,1.0,1306.0,2.0,Female,83.0,3.0,5.0,Manager,2.0,Single,18061.0,15k+,13035.0,3.0,  Y ,No,22.0,4.0,3.0,80.0,0.0,22.0,4.0,3.0,0.0,0.0,0.0,0.0
RM475,24.0,18-25,No,Travel_Rarely,691.0,Research & Development,23.0,3.0,medical,1.0,639.0,2.0,  male ,89.0,4.0,1.0,,4.0,Married,,Upto 5k,21630.0,1.0,Y,  Yes ,11.0,3.0,2.0,80.0,2.0,,3.0,3.0,6.0,5.0,1.0,4.0
RM1335,27.0,26-35,No,Travel_Frequently,1131.0,Research & Development,15.0,3.0,Life Sciences,1.0,1870.0,4.0,female,77.0,2.0,1.0,Research Scientist,1.0,,4774.0,upto 5k,23844.0,0.0,Y,No,19.0,3.0,4.0,80.0,1.0,8.0,,2.0,7.0,6.0,7.0,3.0
RM332,27.0,26-35,no,,210.0,Sales,1.0,1.0,  Marketing ,1.0,449.0,3.0,Male,73.0,3.0,2.0,Sales Executive,2.0,Married,6349.0,5k-10k,22107.0,,Y,Yes,13.0,3.0,4.0,80.0,1.0,6.0,0.0,3.0,,4.0,1.0,4.0
RM1125,39.0,  36-45 ,No,Travel_Rarely,1462.0,Sales,6.0,3.0,  nan ,1.0,1588.0,4.0,Male,38.0,4.0,3.0,Sales Executive,3.0,Married,8237.0,5k-10k,4658.0,2.0,y,No,11.0,3.0,1.0,80.0,,11.0,3.0,3.0,7.0,6.0,7.0,6.0
RM123,56.0,55+,Yes,Travel_Rarely,unknown,Research & Development,14.0,4.0,Life Sciences,1.0,161.0,2.0,,72.0,3.0,1.0,Research Scientist,2.0,Married,4963.0,Upto 5k,4510.0,9.0,Y,Yes,18.0,3.0,1.0,80.0,3.0,,2.0,3.0,5.0,4.0,4.0,3.0
RM1041,unknown,,No,  Non-Travel ,218.0,Research & Development,8.0,unknown,Medical,1.0,1468.0,4.0,Male,55.0,2.0,3.0,Research Director,2.0,Divorced,13757.0,10k-15k,25178.0,,Y,No,11.0,3.0,3.0,80.0,1.0,16.0,5.0,3.0,9.0,8.0,4.0,8.0
  RM1063 ,44.0,36-45,No,Travel_Frequently,1193.0,Research & Development,2.0,1.0,Medical,1.0,1496.0,2.0,Male,86.0,3.0,3.0,Manufacturing Director,3.0,Single,10209.0,10k-15k,19719.0,5.0,y,Yes,18.0,3.0,2.0,80.0,0.0,16.0,2.0,2.0,2.0,2.0,2.0,2.0
RM566,23.0,,no,Travel_Rarely,310.0,Research & Development,10.0,1.0,Medical,1.0,784.0,1.0,  Male ,79.0,4.0,1.0,Research Scientist,3.0,Single,3505.0,Upto 5k,19630.0,1.0,,No,18.0,3.0,4.0,80.0,0.0,2.0,3.0,3.0,2.0,2.0,0.0,2.0
RM1465,26.0,26-35,No,  Travel_Rarely ,1167.0,Sales,5.0,3.0,  Other ,1.0,2060.0,4.0,Female,30.0,2.0,1.0,Sales Representative,3.0,Single,2966.0,Upto 5k,,,Y,No,18.0,3.0,4.0,80.0,0.0,5.0,2.0,3.0,4.0,2.0,0.0,0.0
RM489,42.0,36-45,No,Travel_Rarely,622.0,Research & Development,2.0,4.0,nan,1.0,659.0,3.0,Female,81.0,3.0,2.0,  Healthcare Representative ,4.0,Married,4089.0,  Upto 5k ,5718.0,1.0,  Y ,No,13.0,3.0,2.0,80.0,2.0,10.0,4.0,3.0,10.0,2.0,2.0,2.0
RM619,unknown,18-25,No,  Travel_Rarely ,180.0,Research & Development,2.0,1.0,Medical,1.0,854.0,1.0,Male,65.0,4.0,1.0,Research Scientist,1.0,Single,3424.0,Upto 5k,21632.0,7.0,Y,No,13.0,3.0,3.0,80.0,0.0,6.0,3.0,2.0,4.0,3.0,0.0,1.0
RM1262,38.0,36-45,No,Travel_Rarely,833.0,Research & Development,18.0,3.0,medical,1.0,1766.0,2.0,,60.0,1.0,2.0,Healthcare Representative,4.0,  Married ,5811.0,5k-10k,24539.0,3.0,,Yes,16.0,3.0,3.0,80.0,1.0,15.0,2.0,3.0,1.0,0.0,1.0,0.0
RM109,25.0,18-25,No,Travel_Rarely,1280.0,Research & Development,7.0,1.0,Medical,1.0,143.0,4.0,  Male ,64.0,2.0,1.0,Research Scientist,4.0,Married,2889.0,Upto 5k,26897.0,1.0,Y,no,11.0,3.0,3.0,,2.0,2.0,,3.0,2.0,2.0,2.0,1.0
RM011,35.0,26-35,no,Travel_Rarely,809.0,Research & Development,16.0,3.0,Medical,1.0,14.0,1.0,Male,84.0,4.0,1.0,  Laboratory Technician ,2.0,Married,2426.0,Upto 5k,16479.0,0.0,Y,No,13.0,3.0,,80.0,1.0,6.0,5.0,3.0,5.0,4.0,0.0,3.0
  RM956 ,55.0,46-55,No,Travel_Rarely,282.0,research & development,2.0,2.0,Medical,1.0,1336.0,4.0,Female,58.0,1.0,5.0,Manager,3.0,Married,19187.0,15k+,6992.0,4.0,Y,No,14.0,3.0,4.0,80.0,1.0,23.0,5.0,3.0,19.0,,9.0,11.0
RM636,35.0,26-35,No,Travel_Rarely,607.0,,9.0,3.0,life sciences,1.0,880.0,4.0,Female,66.0,2.0,3.0,Manufacturing Director,3.0,married,10685.0,10k-15k,23457.0,1.0,Y,Yes,20.0,4.0,2.0,80.0,1.0,17.0,2.0,,,14.0,5.0,15.0
RM427,30.0,26-35,No,Non-Travel,1116.0,Research & Development,2.0,3.0,Medical,1.0,571.0,3.0,Female,49.0,3.0,1.0,,4.0,single,2564.0,Upto 5k,7181.0,0.0,Y,No,14.0,3.0,3.0,80.0,0.0,12.0,2.0,2.0,11.0,7.0,6.0,7.0
  RM1058 ,29.0,26-35,Yes,Travel_Frequently,115.0,sales,13.0,3.0,Technical Degree,1.0,,1.0,Female,51.0,3.0,2.0,Sales Executive,2.0,,5765.0,  5k-10k ,17485.0,5.0,Y,,11.0,3.0,1.0,80.0,0.0,7.0,,,5.0,3.0,0.0,0.0
RM1061,24.0,18-25,Yes,Travel_Frequently,381.0,research & development,9.0,,Medical,1.0,1494.0,,Male,89.0,3.0,1.0,Laboratory Technician,1.0,Single,3172.0,Upto 5k,16998.0,2.0,y,Yes,11.0,3.0,3.0,80.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0
RM831,41.0,36-45,No,Travel_Rarely,167.0,Research & Development,12.0,unknown,  Life Sciences ,1.0,1158.0,2.0,Male,46.0,3.0,1.0,Laboratory Technician,4.0,  Married ,4766.0,Upto 5k,9051.0,3.0,Y,,11.0,3.0,1.0,80.0,,6.0,4.0,3.0,1.0,0.0,0.0,0.0
RM1176,39.0,36-45,No,Travel_Rarely,,Research & Development,12.0,3.0,Medical,1.0,1654.0,4.0,Male,66.0,3.0,2.0,Manufacturing Director,2.0,Married,5295.0,5k-10k,7693.0,4.0,  Y ,No,21.0,4.0,3.0,80.0,0.0,7.0,3.0,3.0,5.0,4.0,1.0,0.0
  RM030 ,46.0,46-55,No,Travel_Rarely,705.0,sales,2.0,,Marketing,1.0,38.0,2.0,Female,83.0,3.0,5.0,  Manager ,1.0,Single,18947.0,15k+,22822.0,3.0,Y,No,12.0,3.0,4.0,80.0,0.0,22.0,2.0,2.0,2.0,2.0,,
RM382,30.0,26-35,No,Travel_Rarely,202.0,Sales,2.0,1.0,  Technical Degree ,1.0,508.0,3.0,Male,72.0,3.0,1.0,Sales Representative,2.0,Married,,Upto 5k,17434.0,1.0,Y,No,18.0,3.0,1.0,80.0,1.0,1.0,3.0,3.0,1.0,,0.0,0.0
RM514,20.0,18-25,Yes,  Travel_Rarely ,1362.0,research & development,10.0,1.0,Medical,1.0,701.0,4.0,Male,,3.0,1.0,  Research Scientist ,3.0,Single,1009.0,Upto 5k,26999.0,1.0,Y,Yes,11.0,3.0,4.0,80.0,0.0,1.0,5.0,3.0,,0.0,1.0,1.0
RM1020,,36-45,No,Travel_Rarely,329.0,Sales,16.0,4.0,Marketing,,1436.0,3.0,Female,98.0,2.0,2.0,sales executive,1.0,Married,5647.0,5k-10k,13494.0,4.0,Y,No,13.0,3.0,1.0,80.0,2.0,11.0,3.0,2.0,3.0,2.0,0.0,2.0
RM500,33.0,  26-35 ,No,Travel_Rarely,1216.0,Sales,8.0,4.0,Marketing,1.0,677.0,3.0,Male,39.0,3.0,2.0,Sales Executive,3.0,Divorced,7104.0,5k-10k,20431.0,0.0,Y,  No ,12.0,3.0,4.0,80.0,0.0,6.0,3.0,3.0,5.0,0.0,1.0,2.0
RM1215,44.0,36-45,  No ,Travel_Rarely,921.0,Research & Development,2.0,3.0,Life Sciences,1.0,1703.0,3.0,Female,,4.0,3.0,,4.0,married,7879.0,5k-10k,14810.0,1.0,Y,yes,19.0,3.0,2.0,80.0,1.0,9.0,2.0,3.0,8.0,7.0,6.0,7.0
RM1212,37.0,36-45,no,Travel_Frequently,1278.0,Sales,unknown,4.0,  Medical ,1.0,1700.0,3.0,Male,,1.0,2.0,Sales Executive,4.0,Divorced,9525.0,5k-10k,7677.0,1.0,Y,No,14.0,3.0,3.0,80.0,2.0,6.0,2.0,2.0,6.0,3.0,1.0,3.0
RM853,29.0,26-35,No,Travel_Rarely,1401.0,research & development,6.0,1.0,Medical,1.0,1192.0,2.0,Female,54.0,3.0,,Laboratory Technician,4.0,Married,3131.0,upto 5k,,1.0,  Y ,No,13.0,3.0,1.0,80.0,1.0,10.0,5.0,3.0,10.0,8.0,0.0,8.0
RM1280,44.0,  36-45 ,yes,Travel_Frequently,,research & development,1.0,unknown,  Medical ,1.0,1792.0,3.0,Male,99.0,3.0,1.0,Research Scientist,2.0,Divorced,2342.0,Upto 5k,11092.0,1.0,Y,Yes,12.0,3.0,3.0,80.0,3.0,6.0,2.0,2.0,5.0,3.0,2.0,3.0
  RM615 ,26.0,26-35,Yes,Travel_Frequently,887.0,Research & Development,5.0,2.0,Medical,1.0,848.0,3.0,Female,88.0,2.0,1.0,Research Scientist,3.0,Married,2366.0,upto 5k,20898.0,1.0,Y,yes,14.0,3.0,1.0,80.0,1.0,8.0,2.0,3.0,8.0,7.0,1.0,7.0
RM1293,39.0,36-45,No,Travel_Frequently,766.0,Sales,20.0,3.0,Life Sciences,1.0,1812.0,3.0,male,83.0,3.0,2.0,Sales Executive,4.0,  Divorced ,4127.0,upto 5k,19188.0,2.0,Y,  No ,18.0,3.0,4.0,80.0,1.0,7.0,6.0,3.0,2.0,1.0,2.0,2.0
RM572,26.0,26-35,  No ,travel_frequently,575.0,Research & Development,1.0,unknown,Life Sciences,1.0,792.0,1.0,Female,71.0,1.0,1.0,Laboratory Technician,4.0,Divorced,4364.0,upto 5k,5288.0,3.0,Y,No,,,1.0,80.0,1.0,5.0,2.0,3.0,2.0,2.0,2.0,0.0
RM473,37.0,36-45,No,  Travel_Rarely ,446.0,,1.0,4.0,Life Sciences,1.0,635.0,2.0,Female,65.0,3.0,2.0,Manufacturing Director,2.0,Married,6447.0,5k-10k,15701.0,6.0,Y,No,12.0,3.0,2.0,80.0,1.0,8.0,2.0,2.0,6.0,5.0,4.0,3.0
RM629,37.0,,,travel_rarely,342.0,Sales,16.0,4.0,Marketing,unknown,868.0,4.0,Male,66.0,2.0,2.0,Sales Executive,3.0,Divorced,6334.0,5k-10k,24558.0,4.0,Y,No,19.0,3.0,4.0,80.0,2.0,9.0,,3.0,1.0,0.0,0.0,0.0
RM112,34.0,,Yes,Travel_Frequently,658.0,Research & Development,7.0,3.0,Life Sciences,1.0,147.0,1.0,male,66.0,1.0,2.0,Laboratory Technician,3.0,Single,6074.0,5k-10k,22887.0,1.0,Y,Yes,24.0,4.0,4.0,80.0,,9.0,3.0,3.0,9.0,7.0,0.0,6.0
RM107,50.0,  46-55 ,No,Travel_Frequently,1115.0,Research & Development,1.0,3.0,Life Sciences,,141.0,1.0,female,73.0,3.0,5.0,Research Director,2.0,Married,18172.0,15k+,9755.0,3.0,Y,Yes,19.0,3.0,1.0,80.0,0.0,28.0,1.0,2.0,8.0,3.0,0.0,7.0
RM1437,21.0,18-25,no,Travel_Rarely,501.0,  Sales ,,1.0,Medical,1.0,2021.0,3.0,Male,58.0,3.0,1.0,Sales Representative,1.0,Single,2380.0,Upto 5k,25479.0,1.0,Y,Yes,11.0,3.0,4.0,80.0,0.0,2.0,6.0,3.0,2.0,2.0,1.0,2.0
,40.0,36-45,No,Travel_Rarely,,sales,,2.0,Medical,1.0,1548.0,1.0,  Male ,47.0,3.0,2.0,Sales Executive,1.0,  Married ,5473.0,5k-10k,19345.0,0.0,Y,No,12.0,3.0,4.0,80.0,0.0,9.0,5.0,4.0,8.0,4.0,7.0,1.0
RM1110,,26-35,No,  travel_rarely ,1288.0,Sales,29.0,4.0,  Technical Degree ,1.0,1568.0,3.0,Male,33.0,3.0,,sales executive,2.0,Married,9250.0,5k-10k,17799.0,3.0,Y,No,12.0,3.0,2.0,80.0,1.0,9.0,3.0,3.0,4.0,2.0,1.0,3.0
rm325,30.0,nan,No,Travel_Rarely,,Research & Development,28.0,2.0,Medical,1.0,441.0,4.0,Female,64.0,3.0,,Research Scientist,4.0,Married,5775.0,5k-10k,11934.0,1.0,Y,,13.0,3.0,4.0,80.0,,11.0,2.0,3.0,10.0,8.0,1.0,9.0
RM1081,46.0,46-55,No,Travel_Rarely,228.0,sales,3.0,3.0,Life Sciences,1.0,1527.0,3.0,Female,51.0,3.0,4.0,Manager,2.0,Married,16606.0,15k+,11380.0,8.0,  Y ,No,12.0,3.0,4.0,80.0,1.0,23.0,2.0,4.0,13.0,,5.0,1.0
RM908,44.0,36-45,No,Travel_Rarely,1099.0,Sales,5.0,3.0,Marketing,1.0,1267.0,2.0,male,88.0,3.0,,  manager ,2.0,Married,18213.0,15k+,8751.0,7.0,Y,no,11.0,3.0,3.0,80.0,1.0,26.0,5.0,3.0,22.0,9.0,,10.0
  nan ,43.0,36-45,No,Travel_Rarely,589.0,Research & Development,14.0,2.0,Life Sciences,unknown,843.0,2.0,Male,94.0,3.0,4.0,Research Director,1.0,,17159.0,15k+,5200.0,6.0,  Y ,No,24.0,,3.0,80.0,1.0,22.0,3.0,3.0,4.0,1.0,1.0,0.0
RM592,33.0,26-35,Yes,Travel_Rarely,118.0,  Sales ,16.0,3.0,Marketing,1.0,819.0,1.0,Female,69.0,3.0,2.0,Sales Executive,1.0,Single,5324.0,5k-10k,26507.0,5.0,Y,No,15.0,3.0,3.0,80.0,0.0,6.0,3.0,3.0,3.0,2.0,0.0,2.0
RM1411,40.0,36-45,No,Travel_Rarely,444.0,Sales,2.0,2.0,Marketing,1.0,1986.0,2.0,  Female ,92.0,3.0,2.0,Sales Executive,2.0,Married,5677.0,5k-10k,4258.0,3.0,Y,No,14.0,3.0,3.0,80.0,1.0,15.0,4.0,3.0,,8.0,5.0,10.0
RM990,,36-45,No,  Travel_Rarely ,1439.0,research & development,4.0,1.0,  Life Sciences ,1.0,1394.0,3.0,male,,3.0,1.0,Research Scientist,3.0,Married,2996.0,  Upto 5k ,5182.0,7.0,y,Yes,15.0,3.0,4.0,80.0,0.0,8.0,2.0,3.0,6.0,4.0,1.0,3.0
RM421,29.0,26-35,No,  Travel_Rarely ,986.0,research & development,3.0,4.0,medical,1.0,564.0,2.0,Male,93.0,2.0,3.0,Research Director,3.0,Married,11935.0,10k-15k,21526.0,1.0,Y,No,18.0,,3.0,80.0,0.0,10.0,2.0,3.0,10.0,2.0,0.0,7.0
RM839,,36-45,Yes,Travel_Frequently,481.0,Sales,12.0,3.0,Life Sciences,1.0,1167.0,,Male,44.0,3.0,4.0,Sales Executive,1.0,Single,13758.0,10k-15k,2447.0,0.0,Y,Yes,12.0,3.0,,80.0,0.0,22.0,2.0,2.0,21.0,9.0,13.0,
RM080,46.0,46-55,No,,945.0,Human Resources,5.0,,,1.0,103.0,2.0,Male,80.0,3.0,2.0,Human Resources,2.0,Divorced,5021.0,5k-10k,10425.0,8.0,Y,Yes,22.0,4.0,4.0,80.0,1.0,16.0,2.0,3.0,4.0,2.0,0.0,2.0
  nan ,34.0,26-35,No,Travel_Frequently,653.0,Research & Development,10.0,unknown,  Technical Degree ,1.0,1597.0,4.0,  Male ,92.0,2.0,2.0,Healthcare Representative,3.0,Married,5063.0,5k-10k,15332.0,1.0,Y,No,14.0,3.0,2.0,80.0,1.0,8.0,3.0,2.0,8.0,2.0,,7.0
RM317,49.0,46-55,No,Travel_Rarely,unknown,  research & development ,1.0,2.0,nan,1.0,431.0,3.0,Female,90.0,,,Healthcare Representative,3.0,Single,13964.0,10k-15k,17810.0,7.0,Y,Yes,12.0,3.0,4.0,80.0,0.0,25.0,2.0,3.0,7.0,1.0,0.0,7.0
RM437,33.0,26-35,Yes,Travel_Rarely,587.0,Research & Development,10.0,1.0,Medical,1.0,584.0,1.0,Male,,1.0,1.0,Laboratory Technician,4.0,Divorced,3408.0,Upto 5k,6705.0,7.0,Y,No,13.0,3.0,1.0,80.0,3.0,8.0,2.0,3.0,4.0,3.0,1.0,3.0
RM267,31.0,26-35,No,Travel_Rarely,1463.0,  Research & Development ,23.0,3.0,Medical,1.0,367.0,2.0,  Male ,64.0,2.0,2.0,Healthcare Representative,4.0,Married,5582.0,5k-10k,14408.0,0.0,y,No,21.0,4.0,2.0,80.0,1.0,10.0,2.0,3.0,9.0,0.0,7.0,8.0
RM241,39.0,  nan ,No,Travel_Rarely,1431.0,  Research & Development ,1.0,4.0,Medical,1.0,332.0,3.0,Female,96.0,3.0,1.0,laboratory technician,3.0,Divorced,2232.0,Upto 5k,15417.0,7.0,Y,no,14.0,3.0,3.0,80.0,3.0,7.0,1.0,3.0,3.0,2.0,1.0,2.0
rm310,31.0,26-35,nan,Travel_Rarely,691.0,  Research & Development ,unknown,unknown,Technical Degree,1.0,423.0,3.0,Male,86.0,3.0,1.0,Research Scientist,4.0,Married,4821.0,Upto 5k,10077.0,0.0,Y,Yes,12.0,3.0,3.0,80.0,1.0,6.0,4.0,3.0,5.0,2.0,,3.0
RM1117,55.0,  46-55 ,No,Travel_Rarely,685.0,Sales,26.0,,Marketing,1.0,,3.0,Male,60.0,2.0,5.0,manager,4.0,Married,19586.0,15k+,23037.0,1.0,  Y ,  No ,21.0,4.0,3.0,80.0,1.0,36.0,3.0,,,6.0,2.0,13.0
,36.0,36-45,No,Travel_Rarely,506.0,Research & Development,3.0,3.0,Technical Degree,1.0,397.0,,Male,30.0,3.0,2.0,Research Scientist,2.0,Single,4485.0,upto 5k,26285.0,4.0,,No,12.0,3.0,4.0,80.0,0.0,10.0,2.0,3.0,8.0,0.0,,7.0
RM1151,35.0,26-35,No,Travel_Rarely,819.0,Research & Development,18.0,5.0,Life Sciences,1.0,1621.0,2.0,Male,48.0,4.0,2.0,research scientist,1.0,Married,5208.0,5k-10k,26312.0,1.0,Y,No,11.0,3.0,4.0,80.0,0.0,16.0,,3.0,16.0,15.0,1.0,10.0
RM750,52.0,  46-55 ,  Yes ,Travel_Rarely,266.0,  Sales ,2.0,1.0,Marketing,1.0,1038.0,1.0,Female,57.0,1.0,5.0,Manager,4.0,Married,19845.0,15k+,25846.0,1.0,Y,No,15.0,3.0,4.0,80.0,1.0,33.0,3.0,3.0,32.0,14.0,6.0,9.0
  rm055 ,26.0,26-35,,Travel_Rarely,1443.0,Sales,23.0,3.0,Marketing,1.0,72.0,3.0,Female,47.0,2.0,2.0,Sales Executive,4.0,Married,4157.0,Upto 5k,21436.0,7.0,Y,Yes,19.0,3.0,3.0,80.0,1.0,5.0,2.0,2.0,2.0,2.0,0.0,0.0
RM1314,unknown,26-35,yes,Travel_Rarely,350.0,Human Resources,13.0,,Human Resources,1.0,1844.0,1.0,Male,56.0,2.0,1.0,Human Resources,1.0,Divorced,2335.0,Upto 5k,3157.0,4.0,Y,Yes,15.0,3.0,4.0,80.0,,,3.0,3.0,2.0,2.0,2.0,0.0
RM949,30.0,26-35,No,Travel_Rarely,634.0,Research & Development,17.0,4.0,Medical,1.0,1321.0,2.0,Female,95.0,3.0,3.0,Manager,1.0,Married,11916.0,  10k-15k ,25927.0,1.0,Y,  Yes ,23.0,4.0,4.0,80.0,,9.0,2.0,3.0,9.0,1.0,0.0,8.0
RM1122,36.0,36-45,No,Travel_Rarely,884.0,  Sales ,1.0,4.0,Life Sciences,1.0,1585.0,2.0,Female,73.0,3.0,2.0,Sales Executive,3.0,Single,6815.0,  5k-10k ,21447.0,6.0,y,No,13.0,3.0,1.0,80.0,0.0,15.0,5.0,3.0,1.0,,0.0,0.0
,29.0,26-35,no,Travel_Rarely,738.0,Research & Development,,5.0,Other,1.0,455.0,2.0,male,30.0,2.0,1.0,Laboratory Technician,4.0,,3983.0,Upto 5k,7621.0,0.0,Y,No,17.0,3.0,,80.0,0.0,4.0,2.0,3.0,3.0,2.0,,
RM280,50.0,46-55,No,  Travel_Rarely ,797.0,Research & Development,4.0,1.0,Life Sciences,,385.0,1.0,Male,96.0,3.0,5.0,Research Director,2.0,Divorced,19144.0,15k+,15815.0,3.0,Y,No,14.0,3.0,1.0,80.0,2.0,28.0,4.0,2.0,10.0,4.0,1.0,6.0
RM985,28.0,26-35,  No ,Travel_Rarely,736.0,Sales,26.0,,Life Sciences,1.0,1387.0,3.0,male,48.0,2.0,2.0,Sales Executive,1.0,Married,4724.0,Upto 5k,24232.0,1.0,Y,No,11.0,3.0,3.0,80.0,1.0,,0.0,3.0,5.0,3.0,0.0,4.0
RM1343,unknown,26-35,No,Travel_Rarely,1480.0,Sales,4.0,3.0,Life Sciences,1.0,,3.0,male,64.0,,3.0,Sales Executive,4.0,Married,9713.0,5k-10k,24444.0,2.0,Y,  Yes ,13.0,3.0,4.0,80.0,3.0,9.0,3.0,3.0,5.0,3.0,1.0,0.0
  RM940 ,32.0,26-35,Yes,Travel_Rarely,1089.0,Research & Development,7.0,2.0,Life Sciences,1.0,1309.0,4.0,Male,79.0,3.0,2.0,Laboratory Technician,3.0,Married,4883.0,  Upto 5k ,,1.0,Y,No,18.0,3.0,1.0,80.0,1.0,10.0,3.0,3.0,10.0,4.0,1.0,1.0
RM298,35.0,26-35,No,,1232.0,  Sales ,16.0,3.0,Marketing,1.0,406.0,3.0,Male,96.0,3.0,3.0,Sales Executive,,Married,8020.0,  5k-10k ,5100.0,,Y,  No ,15.0,3.0,3.0,80.0,2.0,12.0,3.0,2.0,,9.0,6.0,9.0
rm689,19.0,18-25,Yes,Travel_Rarely,419.0,Sales,21.0,3.0,Other,1.0,959.0,4.0,Male,37.0,2.0,1.0,,2.0,Single,2121.0,Upto 5k,9947.0,1.0,Y,Yes,13.0,3.0,2.0,80.0,0.0,1.0,3.0,4.0,1.0,0.0,0.0,
RM393,54.0,46-55,no,Travel_Rarely,821.0,Research & Development,5.0,2.0,Medical,1.0,522.0,1.0,Male,86.0,3.0,5.0,Research Director,,Married,19406.0,15k+,8509.0,4.0,Y,  No ,11.0,3.0,3.0,80.0,1.0,24.0,4.0,2.0,4.0,2.0,1.0,2.0
RM333,54.0,46-55,No,  Travel_Frequently ,928.0,  Research & Development ,20.0,,Life Sciences,1.0,450.0,4.0,female,31.0,3.0,2.0,Research Scientist,3.0,Single,4869.0,Upto 5k,16885.0,3.0,Y,no,12.0,3.0,4.0,80.0,0.0,20.0,4.0,2.0,4.0,3.0,0.0,3.0
nan,38.0,36-45,No,travel_rarely,,Research & Development,1.0,3.0,Technical Degree,1.0,950.0,4.0,  Female ,80.0,3.0,3.0,Research Director,1.0,Married,13582.0,10k-15k,16292.0,1.0,Y,No,13.0,3.0,2.0,80.0,,15.0,3.0,3.0,15.0,12.0,5.0,11.0
  RM113 ,unknown,46-55,No,Non-Travel,142.0,Human Resources,26.0,3.0,Human Resources,1.0,148.0,4.0,Female,30.0,4.0,4.0,Manager,4.0,Single,17328.0,15k+,13871.0,2.0,  Y ,Yes,12.0,3.0,3.0,80.0,0.0,23.0,3.0,3.0,5.0,3.0,4.0,4.0
RM493,48.0,46-55,No,Travel_Rarely,1236.0,Research & Development,1.0,4.0,Life Sciences,unknown,664.0,4.0,Female,40.0,2.0,4.0,Manager,1.0,Married,15402.0,15k+,17997.0,7.0,Y,no,11.0,3.0,,80.0,1.0,21.0,3.0,1.0,3.0,2.0,0.0,2.0
RM322,31.0,26-35,No,Travel_Rarely,691.0,Sales,7.0,3.0,Marketing,1.0,438.0,,Male,73.0,3.0,2.0,Sales Executive,4.0,Divorced,7547.0,5k-10k,7143.0,4.0,Y,No,12.0,3.0,4.0,80.0,3.0,,3.0,3.0,7.0,7.0,1.0,7.0
RM469,52.0,  46-55 ,No,travel_rarely,956.0,Research & Development,6.0,,Technical Degree,1.0,630.0,4.0,Male,78.0,3.0,2.0,Research Scientist,1.0,Divorced,5577.0,5k-10k,22087.0,3.0,Y,,12.0,3.0,2.0,80.0,2.0,18.0,3.0,3.0,10.0,9.0,6.0,9.0
RM151,unknown,36-45,No,Travel_Frequently,1395.0,Research & Development,26.0,3.0,Medical,1.0,202.0,2.0,Female,54.0,,,Research Scientist,2.0,Divorced,5605.0,5k-10k,8504.0,1.0,y,No,11.0,3.0,1.0,80.0,1.0,20.0,2.0,3.0,20.0,7.0,2.0,13.0
RM042,27.0,26-35,No,Travel_Rarely,1240.0,research & development,unknown,4.0,  Life Sciences ,1.0,54.0,4.0,Female,,3.0,1.0,  Laboratory Technician ,1.0,  Divorced ,2341.0,Upto 5k,19715.0,1.0,Y,No,13.0,,4.0,80.0,1.0,1.0,6.0,3.0,1.0,0.0,0.0,0.0
RM799,33.0,26-35,Yes,Travel_Rarely,unknown,Research & Development,25.0,3.0,Medical,1.0,1108.0,1.0,Male,55.0,2.0,1.0,Research Scientist,2.0,Single,2313.0,Upto 5k,2993.0,4.0,,Yes,20.0,4.0,2.0,80.0,0.0,,0.0,3.0,2.0,2.0,2.0,2.0
rm145,32.0,26-35,No,Travel_Frequently,,Sales,9.0,2.0,Medical,1.0,,4.0,Male,35.0,1.0,2.0,Sales Executive,4.0,Divorced,,  Upto 5k ,22812.0,0.0,,No,17.0,3.0,4.0,80.0,3.0,9.0,2.0,4.0,8.0,7.0,0.0,
RM748,38.0,36-45,No,Travel_Rarely,1035.0,Sales,3.0,unknown,Life Sciences,unknown,1036.0,2.0,Male,42.0,3.0,2.0,Sales Executive,4.0,Single,6861.0,  5k-10k ,4981.0,8.0,Y,Yes,12.0,3.0,3.0,80.0,0.0,19.0,1.0,3.0,1.0,0.0,0.0,0.0
RM688,36.0,36-45,no,Travel_Rarely,938.0,Research & Development,2.0,4.0,Medical,1.0,958.0,3.0,Male,79.0,3.0,1.0,laboratory technician,3.0,Single,2519.0,Upto 5k,12287.0,,  Y ,No,21.0,4.0,,80.0,0.0,16.0,6.0,3.0,11.0,8.0,3.0,9.0
RM1124,35.0,26-35,No,,670.0,Research & Development,10.0,4.0,Medical,1.0,,1.0,Female,51.0,3.0,2.0,Healthcare Representative,3.0,Single,,5k-10k,4223.0,3.0,Y,Yes,16.0,3.0,3.0,80.0,,10.0,4.0,3.0,5.0,2.0,0.0,4.0
